UUT_NAME,UUT_PART_NUMBER,UUT_SERIAL_NUMBER,STEP_NAME,PROP_TAG,PROP_VALUE,COMP_OPERATOR,STEP_STATUS,SW_VERSION,DATE_TIME,START_DATE_TIME,STATION_ID
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Lift Motor Check",021333R,2.9187852425,LT,Passed,3.1.0.192,"2020-08-12 07:58:34.069","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-12 07:58:34.078","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Tilt Motor Check",021343R,1.2752566025000003,LT,Passed,3.1.0.192,"2020-08-12 07:58:34.078","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-12 07:58:34.083","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Recline Motor Check",021313R,2.2280428000000003,LT,Passed,3.1.0.192,"2020-08-12 07:58:34.083","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Track Motor Check",020053R,1234,GELE,Passed,3.1.0.192,"2020-08-12 07:58:34.088","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-12 07:58:34.088","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Track Motor Check",021323R,2.5397568400000003,LT,Passed,3.1.0.192,"2020-08-12 07:58:34.088","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000HLE,"Track Motor Check",021053R,300.1000200040008,GELE,Passed,3.1.0.192,"2020-08-12 07:58:34.088","2020-08-12 07:57:35.765",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Lift Motor Check",020093R,774,GELE,Passed,3.1.0.192,"2020-08-13 02:20:52.823","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Lift Motor Check",021333R,2.7146604424999996,LT,Passed,3.1.0.192,"2020-08-13 02:20:52.823","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 02:20:52.831","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Tilt Motor Check",021343R,1.0234332175,LT,Passed,3.1.0.192,"2020-08-13 02:20:52.831","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Recline Motor Check",020033R,720,GELE,Failed,3.1.0.192,"2020-08-13 02:20:52.836","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Recline Motor Check",021313R,2.0865934200000003,LT,Failed,3.1.0.192,"2020-08-13 02:20:52.836","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Track Motor Check",020053R,1228,GELE,Passed,3.1.0.192,"2020-08-13 02:20:52.842","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 02:20:52.842","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Track Motor Check",021323R,2.6585131925,LT,Passed,3.1.0.192,"2020-08-13 02:20:52.842","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000BH8,"Track Motor Check",021053R,300.68013602720544,GELE,Passed,3.1.0.192,"2020-08-13 02:20:52.842","2020-08-13 02:19:58.322",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.591","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Lift Motor Check",021333L,2.4930637825,LT,Passed,3.1.0.192,"2020-08-10 12:04:23.591","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Tilt Motor Check",020123L,135,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.600","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Tilt Motor Check",021343L,1.1574645650000002,LT,Passed,3.1.0.192,"2020-08-10 12:04:23.600","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.605","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Recline Motor Check",021313L,2.12570153,LT,Passed,3.1.0.192,"2020-08-10 12:04:23.605","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Track Motor Check",020053L,1238,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.610","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.610","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Track Motor Check",021323L,2.8449840250000005,LT,Passed,3.1.0.192,"2020-08-10 12:04:23.610","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000N10,"Track Motor Check",021053L,297.36947389477893,GELE,Passed,3.1.0.192,"2020-08-10 12:04:23.610","2020-08-10 12:03:21.033",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Lift Motor Check",020093R,779,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.156","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Lift Motor Check",021333R,1.4404751674999998,LT,Passed,3.1.0.192,"2020-08-11 21:35:42.156","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.167","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Tilt Motor Check",021343R,1.4765574275000004,LT,Passed,3.1.0.192,"2020-08-11 21:35:42.167","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.172","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Recline Motor Check",021313R,1.9467244800000003,LT,Passed,3.1.0.192,"2020-08-11 21:35:42.172","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Track Motor Check",020053R,1242,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.177","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.177","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Track Motor Check",021323R,1.9834351350000003,LT,Passed,3.1.0.192,"2020-08-11 21:35:42.177","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250004XA,"Track Motor Check",021053R,301.1402280456091,GELE,Passed,3.1.0.192,"2020-08-11 21:35:42.177","2020-08-11 21:34:49.670",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Lift Motor Check",020093R,774,GELE,Passed,3.1.0.192,"2020-08-13 10:06:14.983","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Lift Motor Check",021333R,3.0128740174999997,LT,Passed,3.1.0.192,"2020-08-13 10:06:14.983","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 10:06:14.992","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Tilt Motor Check",021343R,1.2215763825000001,LT,Passed,3.1.0.192,"2020-08-13 10:06:14.992","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-13 10:06:14.997","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Recline Motor Check",021313R,1.8692829200000003,LT,Passed,3.1.0.192,"2020-08-13 10:06:14.997","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 10:06:15.001","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-13 10:06:15.001","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Track Motor Check",021323R,2.7677052750000004,LT,Passed,3.1.0.192,"2020-08-13 10:06:15.001","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000MRC,"Track Motor Check",021053R,297.0494098819764,GELE,Passed,3.1.0.192,"2020-08-13 10:06:15.001","2020-08-13 10:05:15.689",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Lift Motor Check",020093L,777,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.015","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Lift Motor Check",021333L,2.4500780675000002,LT,Passed,3.1.0.192,"2020-08-12 16:41:09.015","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.024","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Tilt Motor Check",021343L,1.155296,LT,Passed,3.1.0.192,"2020-08-12 16:41:09.024","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.029","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Recline Motor Check",021313L,2.105700865,LT,Passed,3.1.0.192,"2020-08-12 16:41:09.029","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Track Motor Check",020053L,1242,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.034","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.034","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Track Motor Check",021323L,2.0925929325000006,LT,Passed,3.1.0.192,"2020-08-12 16:41:09.034","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000VHF,"Track Motor Check",021053L,299.9899979995999,GELE,Passed,3.1.0.192,"2020-08-12 16:41:09.034","2020-08-12 16:40:09.218",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.475","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Lift Motor Check",021333L,2.7069541675,LT,Passed,3.1.0.192,"2020-08-13 17:08:33.475","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.484","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Tilt Motor Check",021343L,1.0086630425,LT,Passed,3.1.0.192,"2020-08-13 17:08:33.484","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.489","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Recline Motor Check",021313L,2.0872742325,LT,Passed,3.1.0.192,"2020-08-13 17:08:33.489","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Track Motor Check",020053L,1242,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.493","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.493","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Track Motor Check",021323L,2.7188676500000004,LT,Passed,3.1.0.192,"2020-08-13 17:08:33.493","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000Y74,"Track Motor Check",021053L,297.1894378875775,GELE,Passed,3.1.0.192,"2020-08-13 17:08:33.493","2020-08-13 17:07:36.066",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.844","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Lift Motor Check",021333L,2.9907698275000003,LT,Passed,3.1.0.192,"2020-08-13 13:26:35.844","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.853","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Tilt Motor Check",021343L,0.9517866425,LT,Passed,3.1.0.192,"2020-08-13 13:26:35.853","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.857","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Recline Motor Check",021313L,1.8849145525000002,LT,Passed,3.1.0.192,"2020-08-13 13:26:35.857","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Track Motor Check",020053L,1236,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.862","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.862","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Track Motor Check",021323L,3.1836337925000002,LT,Passed,3.1.0.192,"2020-08-13 13:26:35.862","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000SCY,"Track Motor Check",021053L,296.07921584316864,GELE,Passed,3.1.0.192,"2020-08-13 13:26:35.862","2020-08-13 13:25:41.691",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Lift Motor Check",020093L,774,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.573","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Lift Motor Check",021333L,3.1183274275000006,LT,Passed,3.1.0.192,"2020-08-10 19:28:10.573","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.582","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Tilt Motor Check",021343L,1.4328661925,LT,Passed,3.1.0.192,"2020-08-10 19:28:10.582","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Recline Motor Check",020033L,714,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.586","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Recline Motor Check",021313L,2.421641985,LT,Passed,3.1.0.192,"2020-08-10 19:28:10.586","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.591","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.591","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Track Motor Check",021323L,3.35981444,LT,Passed,3.1.0.192,"2020-08-10 19:28:10.591","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202240002PG,"Track Motor Check",021053L,297.1794358871774,GELE,Passed,3.1.0.192,"2020-08-10 19:28:10.591","2020-08-10 19:27:10.010",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-14 01:58:07.318","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Lift Motor Check",021333L,2.0754210925,LT,Passed,3.1.0.192,"2020-08-14 01:58:07.318","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Tilt Motor Check",020123L,138,GELE,Passed,3.1.0.192,"2020-08-14 01:58:07.334","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Tilt Motor Check",021343L,0.7490522450000001,LT,Passed,3.1.0.192,"2020-08-14 01:58:07.334","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-14 01:58:13.356","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Recline Motor Check",021313L,1.784235985,LT,Passed,3.1.0.192,"2020-08-14 01:58:13.356","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-14 01:58:13.361","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-14 01:58:13.361","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Track Motor Check",021323L,1.7548854125000002,LT,Passed,3.1.0.192,"2020-08-14 01:58:13.361","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000ASM,"Track Motor Check",021053L,300.4900980196039,GELE,Passed,3.1.0.192,"2020-08-14 01:58:13.361","2020-08-14 01:57:18.864",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Lift Motor Check",020093L,775,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.730","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Lift Motor Check",021333L,2.5925037824999997,LT,Passed,3.1.0.192,"2020-08-12 15:22:28.730","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.740","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Tilt Motor Check",021343L,1.3097816125000004,LT,Passed,3.1.0.192,"2020-08-12 15:22:28.740","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.745","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Recline Motor Check",021313L,2.082305705,LT,Passed,3.1.0.192,"2020-08-12 15:22:28.745","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.749","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.749","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Track Motor Check",021323L,1.8701918750000002,LT,Passed,3.1.0.192,"2020-08-12 15:22:28.749","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000SLH,"Track Motor Check",021053L,297.7295459091818,GELE,Passed,3.1.0.192,"2020-08-12 15:22:28.749","2020-08-12 15:21:24.858",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.286","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Lift Motor Check",021333R,2.6739949549999995,LT,Passed,3.1.0.192,"2020-08-11 00:07:21.286","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Tilt Motor Check",020123R,137,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.296","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Tilt Motor Check",021343R,1.1181630175000001,LT,Passed,3.1.0.192,"2020-08-11 00:07:21.296","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.301","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Recline Motor Check",021313R,1.8384643400000003,LT,Passed,3.1.0.192,"2020-08-11 00:07:21.301","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.306","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.306","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Track Motor Check",021323R,2.2337002000000004,LT,Passed,3.1.0.192,"2020-08-11 00:07:21.306","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202240008DP,"Track Motor Check",021053R,301.35027005401076,GELE,Passed,3.1.0.192,"2020-08-11 00:07:21.306","2020-08-11 00:06:20.475",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000GVX,"Lift Motor Check",020093L,777,GELE,Passed,3.1.0.192,"2020-08-14 07:34:43.459","2020-08-14 07:33:45.390",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000GVX,"Lift Motor Check",021333L,2.8273366525000005,LT,Passed,3.1.0.192,"2020-08-14 07:34:43.459","2020-08-14 07:33:45.390",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000GVX,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-14 07:34:43.464","2020-08-14 07:33:45.390",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20227000GVX,"Tilt Motor Check",021343L,1.4162772425,LT,Passed,3.1.0.192,"2020-08-14 07:34:43.464","2020-08-14 07:33:45.390",HDW-MFG-1RS-02
